Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag,Demand_Forecast,Revenue,Cost,Profit,Profit_Margin,Forecast_Error,Absolute_Forecast_Error,Low_Stock_Flag,Replenishment_Flag,Risk_Level,Recommendation,Recommendation_Reason
12-06-2024,SKU_18,WH_5,SUP_8,North,29,633,13,394,275,13.35,21.48,0,0,28.47,622.92,387.15,235.77,37.85,0.53,0.53,0,1,MEDIUM,MONITOR,A replenishment signal is already present for this item.
12-06-2024,SKU_19,WH_1,SUP_8,East,18,379,8,287,0,12.4,18.41,0,0,15.49,331.38,223.2,108.18,32.65,2.51,2.51,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_19,WH_2,SUP_1,North,23,484,8,316,0,12.67,18.56,0,0,22.5,426.88,291.41,135.47,31.73,0.5,0.5,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_19,WH_3,SUP_8,East,31,470,4,295,220,14.17,23.01,0,0,32.7,713.31,439.27,274.04,38.42,-1.7,1.7,0,1,MEDIUM,MONITOR,A replenishment signal is already present for this item.
12-06-2024,SKU_19,WH_4,SUP_7,West,23,719,4,352,0,5.41,7.4,0,0,19.03,170.2,124.43,45.77,26.89,3.97,3.97,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_19,WH_5,SUP_10,North,24,468,7,281,0,15.87,25.1,0,0,26.8,602.4,380.88,221.52,36.77,-2.8,2.8,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_2,WH_1,SUP_7,South,26,437,13,228,0,19.76,35.1,0,0,23.88,912.6,513.76,398.84,43.7,2.12,2.12,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_2,WH_2,SUP_10,East,19,479,8,377,0,16.77,22.06,0,0,23.3,419.14,318.63,100.51,23.98,-4.3,4.3,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_2,WH_3,SUP_9,West,19,512,10,319,220,5.02,7.82,0,0,20.97,148.58,95.38,53.2,35.81,-1.97,1.97,0,1,MEDIUM,MONITOR,A replenishment signal is already present for this item.
12-06-2024,SKU_2,WH_4,SUP_5,East,21,588,6,290,0,7.06,10.96,0,0,15.67,230.16,148.26,81.9,35.58,5.33,5.33,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_2,WH_5,SUP_2,North,27,297,14,267,0,15.0,26.38,0,0,29.77,712.26,405.0,307.26,43.14,-2.77,2.77,0,0,MEDIUM,MONITOR,Supplier lead time is high and inventory is close to the reorder point.
12-06-2024,SKU_20,WH_1,SUP_6,East,24,482,9,295,218,9.55,16.05,0,0,26.66,385.2,229.2,156.0,40.5,-2.66,2.66,0,1,MEDIUM,MONITOR,A replenishment signal is already present for this item.
12-06-2024,SKU_20,WH_2,SUP_2,North,30,550,9,336,269,12.31,20.86,0,0,25.97,625.8,369.3,256.5,40.99,4.03,4.03,0,1,MEDIUM,MONITOR,A replenishment signal is already present for this item.
12-06-2024,SKU_20,WH_3,SUP_3,South,25,409,3,319,0,14.9,25.16,0,0,25.19,629.0,372.5,256.5,40.78,-0.19,0.19,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_20,WH_4,SUP_6,West,19,418,2,327,0,16.89,23.51,0,0,20.95,446.69,320.91,125.78,28.16,-1.95,1.95,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_20,WH_5,SUP_5,South,25,397,2,246,0,10.07,18.03,0,0,29.47,450.75,251.75,199.0,44.15,-4.47,4.47,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_21,WH_1,SUP_8,West,20,619,11,245,0,19.68,23.66,0,0,22.66,473.2,393.6,79.6,16.82,-2.66,2.66,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_21,WH_2,SUP_1,West,26,428,7,349,0,8.18,12.0,1,0,25.74,312.0,212.68,99.32,31.83,0.26,0.26,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_21,WH_3,SUP_2,West,20,349,10,283,0,5.75,8.47,0,0,24.88,169.4,115.0,54.4,32.11,-4.88,4.88,0,0,MEDIUM,MONITOR,Supplier lead time is high and inventory is close to the reorder point.
12-06-2024,SKU_21,WH_4,SUP_2,North,19,691,8,379,0,12.65,20.04,0,0,17.54,380.76,240.35,140.41,36.88,1.46,1.46,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_21,WH_5,SUP_1,East,27,381,8,309,0,13.11,23.25,0,0,29.65,627.75,353.97,273.78,43.61,-2.65,2.65,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_22,WH_1,SUP_1,North,18,445,4,282,0,8.88,12.51,0,0,21.0,225.18,159.84,65.34,29.02,-3.0,3.0,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_22,WH_2,SUP_4,North,20,368,7,261,0,9.82,14.68,1,0,14.78,293.6,196.4,97.2,33.11,5.22,5.22,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_22,WH_3,SUP_9,East,26,362,4,211,0,18.38,32.58,0,0,30.07,847.08,477.88,369.2,43.59,-4.07,4.07,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_22,WH_4,SUP_2,South,15,698,11,374,343,19.16,23.34,0,0,13.15,350.1,287.4,62.7,17.91,1.85,1.85,0,1,MEDIUM,MONITOR,A replenishment signal is already present for this item.
12-06-2024,SKU_22,WH_5,SUP_8,South,28,604,4,326,0,16.45,25.06,0,0,31.38,701.68,460.6,241.08,34.36,-3.38,3.38,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_23,WH_1,SUP_9,North,30,237,8,239,0,9.05,14.03,0,0,33.39,420.9,271.5,149.4,35.5,-3.39,3.39,1,0,MEDIUM,MONITOR,Inventory is below the recommended stock threshold.
12-06-2024,SKU_23,WH_2,SUP_6,West,27,588,12,312,314,6.68,11.81,0,0,27.43,318.87,180.36,138.51,43.44,-0.43,0.43,0,1,MEDIUM,MONITOR,A replenishment signal is already present for this item.
12-06-2024,SKU_23,WH_3,SUP_6,East,33,289,5,293,0,18.08,23.36,0,0,30.92,770.88,596.64,174.24,22.6,2.08,2.08,1,0,MEDIUM,MONITOR,Inventory is below the recommended stock threshold.
12-06-2024,SKU_23,WH_4,SUP_8,North,25,326,14,236,0,15.4,18.69,0,0,24.87,467.25,385.0,82.25,17.6,0.13,0.13,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_23,WH_5,SUP_1,South,19,435,3,383,0,19.43,28.74,0,0,23.92,546.06,369.17,176.89,32.39,-4.92,4.92,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_24,WH_1,SUP_2,West,22,472,2,288,0,6.14,10.22,1,0,22.48,224.84,135.08,89.76,39.92,-0.48,0.48,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_24,WH_2,SUP_7,South,25,601,5,365,0,19.69,29.64,0,0,21.87,741.0,492.25,248.75,33.57,3.13,3.13,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_24,WH_3,SUP_3,North,22,370,10,209,0,10.59,15.15,0,0,22.5,333.3,232.98,100.32,30.1,-0.5,0.5,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_24,WH_4,SUP_3,North,28,593,13,301,0,7.11,12.19,0,0,32.25,341.32,199.08,142.24,41.67,-4.25,4.25,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_24,WH_5,SUP_4,North,23,381,7,313,0,7.27,12.17,0,0,27.41,279.91,167.21,112.7,40.26,-4.41,4.41,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_25,WH_1,SUP_10,East,27,515,5,314,0,14.23,20.28,0,0,30.06,547.56,384.21,163.35,29.83,-3.06,3.06,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_25,WH_2,SUP_2,South,28,666,3,352,360,5.07,6.95,0,0,24.9,194.6,141.96,52.64,27.05,3.1,3.1,0,1,MEDIUM,MONITOR,A replenishment signal is already present for this item.
12-06-2024,SKU_25,WH_3,SUP_1,East,29,409,7,232,0,6.51,8.04,1,0,30.01,233.16,188.79,44.37,19.03,-1.01,1.01,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_25,WH_4,SUP_6,South,21,521,9,273,276,12.02,19.24,0,0,24.54,404.04,252.42,151.62,37.53,-3.54,3.54,0,1,MEDIUM,MONITOR,A replenishment signal is already present for this item.
12-06-2024,SKU_25,WH_5,SUP_8,South,21,315,7,311,0,8.45,14.29,0,0,26.34,300.09,177.45,122.64,40.87,-5.34,5.34,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_26,WH_1,SUP_7,East,23,469,2,335,0,18.22,23.67,1,0,23.13,544.41,419.06,125.35,23.02,-0.13,0.13,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_26,WH_2,SUP_10,South,26,415,5,273,0,8.5,11.16,0,0,26.51,290.16,221.0,69.16,23.84,-0.51,0.51,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_26,WH_3,SUP_2,South,24,244,14,222,0,7.66,9.43,0,0,22.5,226.32,183.84,42.48,18.77,1.5,1.5,0,0,MEDIUM,MONITOR,Supplier lead time is high and inventory is close to the reorder point.
12-06-2024,SKU_26,WH_4,SUP_7,North,22,481,14,331,0,8.71,13.65,0,0,27.39,300.3,191.62,108.68,36.19,-5.39,5.39,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_26,WH_5,SUP_10,South,25,608,4,393,0,17.15,27.81,0,0,25.71,695.25,428.75,266.5,38.33,-0.71,0.71,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_27,WH_1,SUP_6,East,23,375,2,389,0,5.89,7.48,0,0,18.65,172.04,135.47,36.57,21.26,4.35,4.35,1,0,MEDIUM,MONITOR,Inventory is below the recommended stock threshold.
12-06-2024,SKU_27,WH_2,SUP_6,South,23,268,4,223,0,16.3,21.54,0,0,20.3,495.42,374.9,120.52,24.33,2.7,2.7,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_27,WH_3,SUP_3,East,26,686,3,296,434,9.18,15.91,0,0,30.75,413.66,238.68,174.98,42.3,-4.75,4.75,0,1,MEDIUM,MONITOR,A replenishment signal is already present for this item.
12-06-2024,SKU_27,WH_4,SUP_4,East,37,693,14,289,0,13.84,20.65,1,0,38.23,764.05,512.08,251.97,32.98,-1.23,1.23,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_27,WH_5,SUP_2,South,24,723,2,353,0,17.89,25.71,0,0,26.83,617.04,429.36,187.68,30.42,-2.83,2.83,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_28,WH_1,SUP_2,North,25,436,10,208,0,9.26,11.65,0,0,28.79,291.25,231.5,59.75,20.52,-3.79,3.79,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_28,WH_2,SUP_8,East,22,589,2,392,0,13.98,19.33,0,0,17.16,425.26,307.56,117.7,27.68,4.84,4.84,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_28,WH_3,SUP_4,West,29,465,10,243,0,10.6,14.06,0,0,26.76,407.74,307.4,100.34,24.61,2.24,2.24,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_28,WH_4,SUP_2,North,26,523,3,333,0,6.52,7.94,0,0,30.73,206.44,169.52,36.92,17.88,-4.73,4.73,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_28,WH_5,SUP_7,East,23,681,12,360,0,15.99,26.08,0,0,23.0,599.84,367.77,232.07,38.69,0.0,0.0,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_29,WH_1,SUP_5,West,25,209,5,218,0,7.0,11.27,0,0,23.36,281.75,175.0,106.75,37.89,1.64,1.64,1,0,MEDIUM,MONITOR,Inventory is below the recommended stock threshold.
12-06-2024,SKU_29,WH_2,SUP_7,South,31,610,14,346,306,15.38,19.9,0,0,35.65,616.9,476.78,140.12,22.71,-4.65,4.65,0,1,MEDIUM,MONITOR,A replenishment signal is already present for this item.
12-06-2024,SKU_29,WH_3,SUP_7,East,27,263,3,273,0,17.71,22.87,1,0,29.51,617.49,478.17,139.32,22.56,-2.51,2.51,1,0,MEDIUM,MONITOR,Inventory is below the recommended stock threshold.
12-06-2024,SKU_29,WH_4,SUP_4,North,33,403,14,334,0,13.96,18.45,0,0,33.38,608.85,460.68,148.17,24.34,-0.38,0.38,0,0,MEDIUM,MONITOR,Supplier lead time is high and inventory is close to the reorder point.
12-06-2024,SKU_29,WH_5,SUP_3,North,18,637,11,218,445,17.01,22.47,0,0,19.8,404.46,306.18,98.28,24.3,-1.8,1.8,0,1,MEDIUM,MONITOR,A replenishment signal is already present for this item.
12-06-2024,SKU_3,WH_1,SUP_8,East,21,222,14,240,0,7.72,13.54,0,0,18.11,284.34,162.12,122.22,42.98,2.89,2.89,1,0,MEDIUM,MONITOR,Inventory is below the recommended stock threshold.
12-06-2024,SKU_3,WH_2,SUP_6,North,20,289,13,270,0,13.3,23.47,0,0,18.43,469.4,266.0,203.4,43.33,1.57,1.57,0,0,MEDIUM,MONITOR,Supplier lead time is high and inventory is close to the reorder point.
12-06-2024,SKU_3,WH_3,SUP_8,West,11,383,9,249,0,6.21,9.91,0,0,10.28,109.01,68.31,40.7,37.34,0.72,0.72,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_3,WH_4,SUP_4,North,22,659,10,355,0,13.16,22.11,0,0,21.36,486.42,289.52,196.9,40.48,0.64,0.64,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_3,WH_5,SUP_3,West,28,463,7,253,0,16.03,21.85,0,0,29.44,611.8,448.84,162.96,26.64,-1.44,1.44,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_30,WH_1,SUP_3,West,28,692,3,336,0,7.27,11.68,0,0,29.31,327.04,203.56,123.48,37.76,-1.31,1.31,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_30,WH_2,SUP_2,East,19,366,12,231,0,10.06,14.87,0,0,16.65,282.53,191.14,91.39,32.35,2.35,2.35,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_30,WH_3,SUP_2,South,31,367,4,297,0,10.83,13.91,0,0,32.21,431.21,335.73,95.48,22.14,-1.21,1.21,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_30,WH_4,SUP_6,South,17,270,7,252,0,16.11,28.55,0,0,15.51,485.35,273.87,211.48,43.57,1.49,1.49,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_30,WH_5,SUP_10,North,17,273,2,224,0,10.83,15.81,0,0,13.48,268.77,184.11,84.66,31.5,3.52,3.52,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_31,WH_1,SUP_4,West,21,621,8,259,0,12.2,17.28,0,0,25.65,362.88,256.2,106.68,29.4,-4.65,4.65,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_31,WH_2,SUP_10,West,19,727,2,305,0,19.03,31.33,0,0,18.21,595.27,361.57,233.7,39.26,0.79,0.79,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_31,WH_3,SUP_8,North,16,539,12,374,0,15.12,22.57,0,0,18.37,361.12,241.92,119.2,33.01,-2.37,2.37,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_31,WH_4,SUP_7,West,20,333,3,257,0,19.66,27.81,0,0,18.2,556.2,393.2,163.0,29.31,1.8,1.8,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_31,WH_5,SUP_5,West,20,218,4,224,0,8.04,13.58,1,0,24.79,271.6,160.8,110.8,40.8,-4.79,4.79,1,0,MEDIUM,MONITOR,Inventory is below the recommended stock threshold.
12-06-2024,SKU_32,WH_1,SUP_6,North,20,572,6,291,0,15.59,20.25,0,0,26.86,405.0,311.8,93.2,23.01,-6.86,6.86,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_32,WH_2,SUP_9,South,25,397,2,256,0,17.39,21.92,0,0,24.37,548.0,434.75,113.25,20.67,0.63,0.63,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_32,WH_3,SUP_4,North,24,476,6,223,0,5.64,7.5,0,0,17.71,180.0,135.36,44.64,24.8,6.29,6.29,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_32,WH_4,SUP_3,South,27,481,2,329,0,12.77,18.8,0,0,30.75,507.6,344.79,162.81,32.07,-3.75,3.75,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_32,WH_5,SUP_1,West,20,472,9,366,0,19.44,23.59,0,0,21.36,471.8,388.8,83.0,17.59,-1.36,1.36,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_33,WH_1,SUP_9,North,24,313,9,321,0,6.19,7.48,0,0,21.39,179.52,148.56,30.96,17.25,2.61,2.61,1,0,MEDIUM,MONITOR,Inventory is below the recommended stock threshold.
12-06-2024,SKU_33,WH_2,SUP_7,North,20,438,7,368,0,11.2,15.96,0,0,21.32,319.2,224.0,95.2,29.82,-1.32,1.32,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_33,WH_3,SUP_8,South,28,653,13,325,0,15.76,25.61,0,0,35.02,717.08,441.28,275.8,38.46,-7.02,7.02,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_33,WH_4,SUP_8,North,19,683,3,274,0,9.27,14.74,0,0,24.9,280.06,176.13,103.93,37.11,-5.9,5.9,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_33,WH_5,SUP_8,South,23,401,7,244,0,17.15,27.35,0,0,24.72,629.05,394.45,234.6,37.29,-1.72,1.72,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_34,WH_1,SUP_3,North,22,525,4,299,0,9.01,16.16,0,0,17.36,355.52,198.22,157.3,44.25,4.64,4.64,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_34,WH_2,SUP_1,South,20,260,5,248,0,9.1,15.43,0,0,18.86,308.6,182.0,126.6,41.02,1.14,1.14,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_34,WH_3,SUP_5,East,29,257,13,260,0,5.63,8.49,1,0,26.44,246.21,163.27,82.94,33.69,2.56,2.56,1,0,MEDIUM,MONITOR,Inventory is below the recommended stock threshold.
12-06-2024,SKU_34,WH_4,SUP_7,East,21,441,2,245,0,10.32,14.5,0,0,24.45,304.5,216.72,87.78,28.83,-3.45,3.45,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_34,WH_5,SUP_10,South,21,720,4,306,446,5.25,7.51,0,0,23.22,157.71,110.25,47.46,30.09,-2.22,2.22,0,1,MEDIUM,MONITOR,A replenishment signal is already present for this item.
12-06-2024,SKU_35,WH_1,SUP_2,South,20,459,11,212,0,14.95,21.69,0,0,19.94,433.8,299.0,134.8,31.07,0.06,0.06,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_35,WH_2,SUP_4,West,21,376,12,356,0,13.09,21.71,0,0,20.31,455.91,274.89,181.02,39.71,0.69,0.69,0,0,MEDIUM,MONITOR,Supplier lead time is high and inventory is close to the reorder point.
12-06-2024,SKU_35,WH_3,SUP_8,East,23,264,7,277,0,16.96,26.07,0,0,21.13,599.61,390.08,209.53,34.94,1.87,1.87,1,0,MEDIUM,MONITOR,Inventory is below the recommended stock threshold.
12-06-2024,SKU_35,WH_4,SUP_7,South,18,215,2,207,0,6.38,9.83,0,0,22.63,176.94,114.84,62.1,35.1,-4.63,4.63,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_35,WH_5,SUP_7,North,17,420,2,277,0,5.92,8.87,0,0,20.42,150.79,100.64,50.15,33.26,-3.42,3.42,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_36,WH_1,SUP_5,North,17,614,12,270,0,15.52,21.15,0,0,15.44,359.55,263.84,95.71,26.62,1.56,1.56,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_36,WH_2,SUP_4,West,25,528,10,360,0,5.45,9.75,0,0,26.63,243.75,136.25,107.5,44.1,-1.63,1.63,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_36,WH_3,SUP_1,West,14,487,12,254,0,14.63,26.22,0,0,10.26,367.08,204.82,162.26,44.2,3.74,3.74,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_36,WH_4,SUP_7,North,32,398,11,318,0,8.32,13.34,0,0,32.76,426.88,266.24,160.64,37.63,-0.76,0.76,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_36,WH_5,SUP_3,North,26,467,12,270,0,7.41,12.29,0,0,21.96,319.54,192.66,126.88,39.71,4.04,4.04,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_37,WH_1,SUP_4,West,26,503,3,342,0,19.03,27.37,0,0,28.04,711.62,494.78,216.84,30.47,-2.04,2.04,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_37,WH_2,SUP_4,East,31,447,14,355,0,13.16,19.46,0,0,28.26,603.26,407.96,195.3,32.37,2.74,2.74,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_37,WH_3,SUP_10,South,26,386,3,216,0,9.09,15.78,0,0,21.86,410.28,236.34,173.94,42.4,4.14,4.14,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_37,WH_4,SUP_7,East,24,474,13,320,0,7.33,10.48,0,0,28.1,251.52,175.92,75.6,30.06,-4.1,4.1,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_37,WH_5,SUP_8,South,14,647,3,249,0,18.62,32.27,0,0,15.18,451.78,260.68,191.1,42.3,-1.18,1.18,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_38,WH_1,SUP_4,East,18,655,8,208,479,17.86,27.62,0,0,14.02,497.16,321.48,175.68,35.34,3.98,3.98,0,1,MEDIUM,MONITOR,A replenishment signal is already present for this item.
12-06-2024,SKU_38,WH_2,SUP_1,South,30,403,14,340,0,19.19,26.27,0,0,35.53,788.1,575.7,212.4,26.95,-5.53,5.53,0,0,MEDIUM,MONITOR,Supplier lead time is high and inventory is close to the reorder point.
12-06-2024,SKU_38,WH_3,SUP_4,East,22,549,8,344,242,19.61,30.89,0,0,18.09,679.58,431.42,248.16,36.52,3.91,3.91,0,1,MEDIUM,MONITOR,A replenishment signal is already present for this item.
12-06-2024,SKU_38,WH_4,SUP_6,South,15,582,13,349,0,17.81,24.94,0,0,17.58,374.1,267.15,106.95,28.59,-2.58,2.58,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_38,WH_5,SUP_5,West,27,444,13,273,0,19.3,34.25,0,0,24.97,924.75,521.1,403.65,43.65,2.03,2.03,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_39,WH_1,SUP_6,West,16,434,10,390,0,5.94,7.64,0,0,9.56,122.24,95.04,27.2,22.25,6.44,6.44,0,0,MEDIUM,MONITOR,Supplier lead time is high and inventory is close to the reorder point.
12-06-2024,SKU_39,WH_2,SUP_3,East,29,441,8,351,0,11.76,19.83,0,0,27.05,575.07,341.04,234.03,40.7,1.95,1.95,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_39,WH_3,SUP_4,West,23,405,4,252,0,15.6,26.08,0,0,22.27,599.84,358.8,241.04,40.18,0.73,0.73,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_39,WH_4,SUP_10,East,23,547,11,345,0,17.9,30.09,0,0,23.78,692.07,411.7,280.37,40.51,-0.78,0.78,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_39,WH_5,SUP_10,North,17,527,4,321,0,5.66,10.12,0,0,16.81,172.04,96.22,75.82,44.07,0.19,0.19,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
12-06-2024,SKU_4,WH_1,SUP_10,North,33,437,11,298,0,12.74,15.44,0,0,34.57,509.52,420.42,89.1,17.49,-1.57,1.57,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
